material_id,formula,bulk_modulus_vrh,crystal_system,elements,num_elements
mp-865545,Pm2SiAu,74.428,cubic,"['Au', 'Pm', 'Si']",3
mp-865600,Y2IrPd,109.327,cubic,"['Ir', 'Pd', 'Y']",3
mp-865569,Ti2MnIr,212.034,cubic,"['Ir', 'Mn', 'Ti']",3
mp-865611,MgRh3,181.297,ortho,"['Mg', 'Rh']",2
mp-865520,YCdPd2,97.382,cubic,"['Cd', 'Pd', 'Y']",3
mp-865597,NdPbAu2,75.68,cubic,"['Au', 'Nd', 'Pb']",3
mp-865607,LuGaPd2,115.558,cubic,"['Ga', 'Lu', 'Pd']",3
mp-865648,Yb2CdPb,33.75,cubic,"['Cd', 'Pb', 'Yb']",3
mp-865662,Yb2AgPb,39.074,cubic,"['Ag', 'Pb', 'Yb']",3
mp-865663,YbLuRh2,100.492,cubic,"['Lu', 'Rh', 'Yb']",3
mp-865650,Ti2TcRu,208.121,cubic,"['Ru', 'Tc', 'Ti']",3
mp-865681,TiSiRu2,244.997,cubic,"['Ru', 'Si', 'Ti']",3
mp-865696,HoGaRh2,143.634,cubic,"['Ga', 'Ho', 'Rh']",3
mp-865710,LiSnAu2,67.96,cubic,"['Au', 'Li', 'Sn']",3
mp-865641,Y2NiRu,104.846,cubic,"['Ni', 'Ru', 'Y']",3
mp-865640,TiGeRu2,228.106,cubic,"['Ge', 'Ru', 'Ti']",3
mp-865649,Ti2TcRh,203.459,cubic,"['Rh', 'Tc', 'Ti']",3
mp-865707,TiSnRh2,179.322,cubic,"['Rh', 'Sn', 'Ti']",3
mp-865678,TiMn2V,195.509,cubic,"['Mn', 'Ti', 'V']",3
mp-865659,Y2ZnIr,93.884,cubic,"['Ir', 'Y', 'Zn']",3
mp-865679,TiSnPd2,146.595,cubic,"['Pd', 'Sn', 'Ti']",3
mp-865666,Li2TlAg,32.933,cubic,"['Ag', 'Li', 'Tl']",3
mp-865664,TiRe2W,287.241,cubic,"['Re', 'Ti', 'W']",3
mp-865652,TiMn2Si,207.779,cubic,"['Mn', 'Si', 'Ti']",3
mp-865665,TiReTc2,271.275,cubic,"['Re', 'Tc', 'Ti']",3
mp-865708,LiSm2Ru,66.47,cubic,"['Li', 'Ru', 'Sm']",3
mp-865653,TiNbRe2,250.96,cubic,"['Nb', 'Re', 'Ti']",3
mp-865680,TiSiOs2,283.881,cubic,"['Os', 'Si', 'Ti']",3
mp-865660,Yb2AgPt,56.533,cubic,"['Ag', 'Pt', 'Yb']",3
mp-865671,Y2ZnIn,59.596,cubic,"['In', 'Y', 'Zn']",3
mp-865669,TiSiTc2,228.921,cubic,"['Si', 'Tc', 'Ti']",3
mp-865656,TiMn2W,243.092,cubic,"['Mn', 'Ti', 'W']",3
mp-865655,TiNbTc2,223.438,cubic,"['Nb', 'Tc', 'Ti']",3
mp-865661,YbMgCd2,38.38,cubic,"['Cd', 'Mg', 'Yb']",3
mp-865712,Ti2MnNi,173.551,cubic,"['Mn', 'Ni', 'Ti']",3
mp-865733,CoTc3,287.788,hex_,"['Co', 'Tc']",2
mp-865747,Y2MgGe2,72.846,tet,"['Ge', 'Mg', 'Y']",3
mp-865753,YbErPd2,79.277,cubic,"['Er', 'Pd', 'Yb']",3
mp-865730,TiZnAu2,133.602,cubic,"['Au', 'Ti', 'Zn']",3
mp-865714,Li2HgAu,40.536,cubic,"['Au', 'Hg', 'Li']",3
mp-865728,Ti2ReNi,194.083,cubic,"['Ni', 'Re', 'Ti']",3
mp-865731,Li2HgPd,52.245,cubic,"['Hg', 'Li', 'Pd']",3
mp-865756,YbGaPd2,94.214,cubic,"['Ga', 'Pd', 'Yb']",3
mp-865779,Ga2CoRu,188.326,cubic,"['Co', 'Ga', 'Ru']",3
mp-865768,Ti2MnOs,210.074,cubic,"['Mn', 'Os', 'Ti']",3
mp-865788,TmPaTc2,155.943,cubic,"['Pa', 'Tc', 'Tm']",3
mp-865743,Ga2IrRh,198.415,cubic,"['Ga', 'Ir', 'Rh']",3
mp-865757,YbGaRh2,130.602,cubic,"['Ga', 'Rh', 'Yb']",3
mp-865742,YbCdHg2,41.342,cubic,"['Cd', 'Hg', 'Yb']",3
mp-865752,YbGa2Ir,119.703,cubic,"['Ga', 'Ir', 'Yb']",3
mp-865759,YbHfRh2,134.565,cubic,"['Hf', 'Rh', 'Yb']",3
mp-865717,Ti2ReIr,234.973,cubic,"['Ir', 'Re', 'Ti']",3
mp-865786,CrPd3,152.758,cubic,"['Cr', 'Pd']",2
mp-865780,TiMn2Ga,160.207,cubic,"['Ga', 'Mn', 'Ti']",3
mp-865739,YbCdAg2,53.798,cubic,"['Ag', 'Cd', 'Yb']",3
mp-865738,LiPrHg2,47.688,cubic,"['Hg', 'Li', 'Pr']",3
mp-865785,YbHfIr2,159.762,cubic,"['Hf', 'Ir', 'Yb']",3
mp-865801,LuPaTc2,138.404,cubic,"['Lu', 'Pa', 'Tc']",3
mp-865805,TaZnCo2,201.21,cubic,"['Co', 'Ta', 'Zn']",3
mp-865795,LiSc2Ru,87.654,cubic,"['Li', 'Ru', 'Sc']",3
mp-865792,BeSiNi2,196.801,cubic,"['Be', 'Ni', 'Si']",3
mp-865800,Yb2BiAu,45.488,cubic,"['Au', 'Bi', 'Yb']",3
mp-865874,Li2AgHg,37.398,cubic,"['Ag', 'Hg', 'Li']",3
mp-865845,Yb2CuIr,69.855,cubic,"['Cu', 'Ir', 'Yb']",3
mp-865791,CrSiRu2,253.029,cubic,"['Cr', 'Ru', 'Si']",3
mp-865807,Ti2MoIr,208.29,cubic,"['Ir', 'Mo', 'Ti']",3
mp-865840,Ti2TcIr,223.944,cubic,"['Ir', 'Tc', 'Ti']",3
mp-865869,Be2CuPt,173.915,cubic,"['Be', 'Cu', 'Pt']",3
mp-865872,LiZr2Re,126.874,cubic,"['Li', 'Re', 'Zr']",3
mp-865877,Ti2RePt,212.512,cubic,"['Pt', 'Re', 'Ti']",3
mp-865859,LaYbCd2,40.401,cubic,"['Cd', 'La', 'Yb']",3
mp-865863,Li2TlPd,48.609,cubic,"['Li', 'Pd', 'Tl']",3
mp-865846,LuHfRu2,163.884,cubic,"['Hf', 'Lu', 'Ru']",3
mp-865847,Lu2CuPt,101.128,cubic,"['Cu', 'Lu', 'Pt']",3
mp-865867,Li2YTl,41.319,cubic,"['Li', 'Tl', 'Y']",3
mp-865876,Ti2TcOs,225.088,cubic,"['Os', 'Tc', 'Ti']",3
mp-865855,Ac2SiPd,57.83,cubic,"['Ac', 'Pd', 'Si']",3
mp-865803,Ti2MoPt,194.966,cubic,"['Mo', 'Pt', 'Ti']",3
mp-865811,LaYbAg2,46.367,cubic,"['Ag', 'La', 'Yb']",3
mp-865875,Li3Ag,25.274,cubic,"['Ag', 'Li']",2
mp-865854,Yb2CuRh,54.848,cubic,"['Cu', 'Rh', 'Yb']",3
mp-865789,YbInAg2,55.757,cubic,"['Ag', 'In', 'Yb']",3
mp-865790,YbInHg2,40.699,cubic,"['Hg', 'In', 'Yb']",3
mp-865796,LuCdRh2,128.593,cubic,"['Cd', 'Lu', 'Rh']",3
mp-865815,YbPd2Au,104.932,cubic,"['Au', 'Pd', 'Yb']",3
mp-865810,TiTc2W,257.893,cubic,"['Tc', 'Ti', 'W']",3
mp-865809,TiTc2Sb,210.128,cubic,"['Sb', 'Tc', 'Ti']",3
mp-865814,YbMgHg2,42.899,cubic,"['Hg', 'Mg', 'Yb']",3
mp-865841,YbPaPt2,118.801,cubic,"['Pa', 'Pt', 'Yb']",3
mp-865842,Ti2OsRu,231.602,cubic,"['Os', 'Ru', 'Ti']",3
mp-865871,Li2ZnAu,46.741,cubic,"['Au', 'Li', 'Zn']",3
mp-865793,LiSc2Rh,85.14,cubic,"['Li', 'Rh', 'Sc']",3
mp-865806,LuGaCu2,94.234,cubic,"['Cu', 'Ga', 'Lu']",3
mp-865812,LiSmHg2,50.518,cubic,"['Hg', 'Li', 'Sm']",3
mp-865894,YbPmAu2,68.459,cubic,"['Au', 'Pm', 'Yb']",3
mp-865798,GaCu3,124.561,hex_,"['Cu', 'Ga']",2
mp-865858,PaAu3,125.869,cubic,"['Au', 'Pa']",2
mp-865870,LiZr2Os,134.753,cubic,"['Li', 'Os', 'Zr']",3
mp-865893,LiZr2Tc,117.351,cubic,"['Li', 'Tc', 'Zr']",3
mp-865866,LiZrPt2,139.016,cubic,"['Li', 'Pt', 'Zr']",3
mp-865895,GaGeRu2,203.806,cubic,"['Ga', 'Ge', 'Ru']",3
mp-865804,TaZnRh2,213.299,cubic,"['Rh', 'Ta', 'Zn']",3
mp-865868,LiZrRh2,137.351,cubic,"['Li', 'Rh', 'Zr']",3
mp-865879,Li2AgAu,49.503,cubic,"['Ag', 'Au', 'Li']",3
mp-865888,TiSnRu2,205.955,cubic,"['Ru', 'Sn', 'Ti']",3
mp-865857,YbNbRu2,163.841,cubic,"['Nb', 'Ru', 'Yb']",3
mp-865884,LuInRh2,138.075,cubic,"['In', 'Lu', 'Rh']",3
mp-865797,LuCo2Sn,127.341,cubic,"['Co', 'Lu', 'Sn']",3
mp-865878,Ti2TcNi,168.312,cubic,"['Ni', 'Tc', 'Ti']",3
mp-865914,TiVTc2,226.153,cubic,"['Tc', 'Ti', 'V']",3
mp-865908,Yb2HgPb,37.023,cubic,"['Hg', 'Pb', 'Yb']",3
mp-865904,BeSiIr2,268.28,cubic,"['Be', 'Ir', 'Si']",3
mp-865907,LiZn3,56.751,cubic,"['Li', 'Zn']",2
mp-865928,Ti2TcPt,201.234,cubic,"['Pt', 'Tc', 'Ti']",3
mp-865918,Yb2CdSn,36.108,cubic,"['Cd', 'Sn', 'Yb']",3
mp-865931,Ti2TcPd,182.368,cubic,"['Pd', 'Tc', 'Ti']",3
mp-865898,TiZnCo2,180.042,cubic,"['Co', 'Ti', 'Zn']",3
mp-865929,Cd2PtRh,136.955,cubic,"['Cd', 'Pt', 'Rh']",3
mp-865933,LiSiIr2,230.966,cubic,"['Ir', 'Li', 'Si']",3
mp-865901,BeCo2Si,226.523,cubic,"['Be', 'Co', 'Si']",3
mp-865930,TiZnCu2,130.031,cubic,"['Cu', 'Ti', 'Zn']",3
mp-865896,YbPmAg2,51.003,cubic,"['Ag', 'Pm', 'Yb']",3
mp-865920,YbPmZn2,45.614,cubic,"['Pm', 'Yb', 'Zn']",3
mp-865899,Ti3Os,160.895,cubic,"['Os', 'Ti']",2
mp-865912,LiZn2Rh,102.513,cubic,"['Li', 'Rh', 'Zn']",3
mp-865921,MgAlIr2,188.646,cubic,"['Al', 'Ir', 'Mg']",3
mp-865924,LiZrAu2,103.353,cubic,"['Au', 'Li', 'Zr']",3
mp-865903,YbPmPt2,91.912,cubic,"['Pm', 'Pt', 'Yb']",3
mp-865909,Yb2HgGe,44.342,cubic,"['Ge', 'Hg', 'Yb']",3
mp-865916,TiVRe2,257.696,cubic,"['Re', 'Ti', 'V']",3
mp-865925,LiZrIr2,164.912,cubic,"['Ir', 'Li', 'Zr']",3
mp-865926,Cd2PdRh,123.024,cubic,"['Cd', 'Pd', 'Rh']",3
mp-865900,Ti3Tl,108.872,tet,"['Ti', 'Tl']",2
mp-865919,MgAlAg2,80.359,cubic,"['Ag', 'Al', 'Mg']",3
mp-865963,LiGaAg2,66.916,cubic,"['Ag', 'Ga', 'Li']",3
mp-865957,AcSnAu2,70.36,cubic,"['Ac', 'Au', 'Sn']",3
mp-865979,AcMgCd2,43.051,cubic,"['Ac', 'Cd', 'Mg']",3
mp-865936,LiSc2Tc,82.734,cubic,"['Li', 'Sc', 'Tc']",3
mp-865994,YbScRh2,108.619,cubic,"['Rh', 'Sc', 'Yb']",3
mp-866000,CaLaCd2,40.129,cubic,"['Ca', 'Cd', 'La']",3
mp-866020,YbSmHg2,50.682,cubic,"['Hg', 'Sm', 'Yb']",3
mp-865992,YbSnRh2,126.934,cubic,"['Rh', 'Sn', 'Yb']",3
mp-865998,HfGaIr2,212.925,cubic,"['Ga', 'Hf', 'Ir']",3
mp-866014,CaSmHg2,49.261,cubic,"['Ca', 'Hg', 'Sm']",3
mp-865999,YbTlPd2,82.283,cubic,"['Pd', 'Tl', 'Yb']",3
mp-866033,AlZnRh2,184.832,cubic,"['Al', 'Rh', 'Zn']",3
mp-865944,ThSnRu2,152.686,cubic,"['Ru', 'Sn', 'Th']",3
mp-865968,CeAlAg2,68.397,cubic,"['Ag', 'Al', 'Ce']",3
mp-866026,ErNbOs2,202.723,cubic,"['Er', 'Nb', 'Os']",3
mp-865974,TmNi2Sn,117.1,cubic,"['Ni', 'Sn', 'Tm']",3
mp-865951,Ac2IrAu,75.286,cubic,"['Ac', 'Au', 'Ir']",3
mp-865940,LiThAu2,83.821,cubic,"['Au', 'Li', 'Th']",3
mp-866001,AlVRu2,236.108,cubic,"['Al', 'Ru', 'V']",3
mp-866015,CaPrZn2,43.686,cubic,"['Ca', 'Pr', 'Zn']",3
mp-866024,Be2RhAu,183.765,cubic,"['Au', 'Be', 'Rh']",3
mp-866037,GaNiRh2,173.642,cubic,"['Ga', 'Ni', 'Rh']",3
mp-866008,Dy2TlAg,61.975,cubic,"['Ag', 'Dy', 'Tl']",3
mp-865969,LuReTc2,218.979,cubic,"['Lu', 'Re', 'Tc']",3
mp-865983,TmCdHg2,64.458,cubic,"['Cd', 'Hg', 'Tm']",3
mp-865960,CoRe3,352.906,hex_,"['Co', 'Re']",2
mp-865989,Al2IrRu,218.535,cubic,"['Al', 'Ir', 'Ru']",3
mp-865990,Y3Al7Cu2,86.943,trig,"['Al', 'Cu', 'Y']",3
mp-865995,YbSnAu2,70.05,cubic,"['Au', 'Sn', 'Yb']",3
mp-865996,YbSbPd2,91.016,cubic,"['Pd', 'Sb', 'Yb']",3
mp-866018,Ac2ZnGe,47.092,cubic,"['Ac', 'Ge', 'Zn']",3
mp-866022,CdPt3,189.833,cubic,"['Cd', 'Pt']",2
mp-866005,Dy2TlCd,57.964,cubic,"['Cd', 'Dy', 'Tl']",3
mp-865947,YbPrAg2,54.172,cubic,"['Ag', 'Pr', 'Yb']",3
mp-865982,TmCdPd2,102.769,cubic,"['Cd', 'Pd', 'Tm']",3
mp-865952,AcTlAu2,59.76,cubic,"['Ac', 'Au', 'Tl']",3
mp-866031,Al2FeIr,203.229,cubic,"['Al', 'Fe', 'Ir']",3
mp-865948,Ti2ReRh,213.72,cubic,"['Re', 'Rh', 'Ti']",3
mp-865966,BeAlIr2,237.931,cubic,"['Al', 'Be', 'Ir']",3
mp-865991,YbSmZn2,45.837,cubic,"['Sm', 'Yb', 'Zn']",3
mp-865984,BaTlHg2,26.909,cubic,"['Ba', 'Hg', 'Tl']",3
mp-866002,YbTl2Cd,34.091,cubic,"['Cd', 'Tl', 'Yb']",3
mp-865978,YbPrHg2,48.488,cubic,"['Hg', 'Pr', 'Yb']",3
mp-865987,Li2AgPd,56.116,cubic,"['Ag', 'Li', 'Pd']",3
mp-865993,YbSmRh2,90.68,cubic,"['Rh', 'Sm', 'Yb']",3
mp-866004,Er2InAg,65.736,cubic,"['Ag', 'Er', 'In']",3
mp-865985,CdPd3,135.78,tet,"['Cd', 'Pd']",2
mp-865997,YbPrZn2,43.874,cubic,"['Pr', 'Yb', 'Zn']",3
mp-866012,Hf2ZnRe,160.36,cubic,"['Hf', 'Re', 'Zn']",3
mp-866080,MgSc2Tl,58.309,cubic,"['Mg', 'Sc', 'Tl']",3
mp-866069,MgScRh2,127.869,cubic,"['Mg', 'Rh', 'Sc']",3
mp-866062,HfSiRu2,228.517,cubic,"['Hf', 'Ru', 'Si']",3
mp-866075,MgTaIr2,216.134,cubic,"['Ir', 'Mg', 'Ta']",3
mp-866072,MgTaRh2,185.429,cubic,"['Mg', 'Rh', 'Ta']",3
mp-866073,MgSnRh2,147.583,cubic,"['Mg', 'Rh', 'Sn']",3
mp-866086,MgSiIr2,213.993,cubic,"['Ir', 'Mg', 'Si']",3
mp-866051,HfFe2Sn,183.726,cubic,"['Fe', 'Hf', 'Sn']",3
mp-866094,HfZnCu2,129.32,cubic,"['Cu', 'Hf', 'Zn']",3
mp-866088,Hf2CoTc,177.082,cubic,"['Co', 'Hf', 'Tc']",3
mp-866077,MgSc2Cd,57.839,cubic,"['Cd', 'Mg', 'Sc']",3
mp-866104,CaCdHg2,38.807,cubic,"['Ca', 'Cd', 'Hg']",3
mp-866081,MgSc2Os,105.142,cubic,"['Mg', 'Os', 'Sc']",3
mp-866064,NdMgAu2,75.545,cubic,"['Au', 'Mg', 'Nd']",3
mp-866082,MgSc2Tc,88.439,cubic,"['Mg', 'Sc', 'Tc']",3
mp-866079,MgSc2Ru,90.878,cubic,"['Mg', 'Ru', 'Sc']",3
mp-866107,Ac2IrPd,77.317,cubic,"['Ac', 'Ir', 'Pd']",3
mp-866071,MgTaOs2,228.974,cubic,"['Mg', 'Os', 'Ta']",3
mp-866061,CaSmZn2,45.189,cubic,"['Ca', 'Sm', 'Zn']",3
mp-866067,Nd2CdIn,50.858,cubic,"['Cd', 'In', 'Nd']",3
mp-866087,MgSiRh2,179.203,cubic,"['Mg', 'Rh', 'Si']",3
mp-866131,Lu2TlAg,65.545,cubic,"['Ag', 'Lu', 'Tl']",3
mp-866115,Be2PdRh,193.549,cubic,"['Be', 'Pd', 'Rh']",3
mp-866138,LuSbRu2,168.296,cubic,"['Lu', 'Ru', 'Sb']",3
mp-866143,TiBeRh2,203.582,cubic,"['Be', 'Rh', 'Ti']",3
mp-866152,TiBeCo2,191.214,cubic,"['Be', 'Co', 'Ti']",3
mp-866114,HfTc2W,246.139,cubic,"['Hf', 'Tc', 'W']",3
mp-866150,LiSm2Os,74.266,cubic,"['Li', 'Os', 'Sm']",3
mp-866127,LuTaOs2,218.717,cubic,"['Lu', 'Os', 'Ta']",3
mp-866139,TiBe2Ir,189.33,cubic,"['Be', 'Ir', 'Ti']",3
mp-866108,HfZn3,106.771,hex_,"['Hf', 'Zn']",2
mp-866112,HoNbRu2,173.786,cubic,"['Ho', 'Nb', 'Ru']",3
mp-866140,TiGaPd2,155.629,cubic,"['Ga', 'Pd', 'Ti']",3
mp-866142,TiGaIr2,227.636,cubic,"['Ga', 'Ir', 'Ti']",3
mp-866146,LiSm2Ir,74.686,cubic,"['Ir', 'Li', 'Sm']",3
mp-866121,V3Os,246.21,cubic,"['Os', 'V']",2
mp-866109,HoNbOs2,200.406,cubic,"['Ho', 'Nb', 'Os']",3
mp-866116,HoTaRu2,183.596,cubic,"['Ho', 'Ru', 'Ta']",3
mp-866117,HfZnAu2,137.013,cubic,"['Au', 'Hf', 'Zn']",3
mp-866141,TiFe2Si,230.374,cubic,"['Fe', 'Si', 'Ti']",3
mp-866133,Lu2TlCd,60.239,cubic,"['Cd', 'Lu', 'Tl']",3
mp-866156,YGaRh2,138.306,cubic,"['Ga', 'Rh', 'Y']",3
mp-866125,LuTaRu2,190.885,cubic,"['Lu', 'Ru', 'Ta']",3
mp-866134,VFe3,195.459,cubic,"['Fe', 'V']",2
mp-866153,TiAlRh2,194.292,cubic,"['Al', 'Rh', 'Ti']",3
mp-866155,TiAlRu2,209.627,cubic,"['Al', 'Ru', 'Ti']",3
mp-866120,Tm2TlAg,66.273,cubic,"['Ag', 'Tl', 'Tm']",3
mp-866154,TiBeIr2,241.903,cubic,"['Be', 'Ir', 'Ti']",3
mp-866160,Y2AgIr,96.832,cubic,"['Ag', 'Ir', 'Y']",3
mp-866204,Pm2SiHg,66.613,cubic,"['Hg', 'Pm', 'Si']",3
mp-866162,YMgAg2,64.686,cubic,"['Ag', 'Mg', 'Y']",3
mp-866201,Ti3Bi,103.657,hex_,"['Bi', 'Ti']",2
mp-866163,YInRh2,127.682,cubic,"['In', 'Rh', 'Y']",3
mp-866159,YZrRu2,147.893,cubic,"['Ru', 'Y', 'Zr']",3
mp-866176,Li2PdAu,68.175,cubic,"['Au', 'Li', 'Pd']",3
mp-866203,AcYbHg2,42.483,cubic,"['Ac', 'Hg', 'Yb']",3
mp-866213,TiTc2Mo,248.307,cubic,"['Mo', 'Tc', 'Ti']",3
mp-866225,AcMgHg2,48.779,cubic,"['Ac', 'Hg', 'Mg']",3
mp-866202,Li2SnPt,67.708,cubic,"['Li', 'Pt', 'Sn']",3
mp-866220,CaNdZn2,44.441,cubic,"['Ca', 'Nd', 'Zn']",3
mp-866177,YbAgPd2,91.195,cubic,"['Ag', 'Pd', 'Yb']",3
mp-866188,TlCdRh2,137.541,cubic,"['Cd', 'Rh', 'Tl']",3
mp-866189,CeCd2,47.338,hex_,"['Cd', 'Ce']",2
mp-866194,Li2MgCd,28.998,cubic,"['Cd', 'Li', 'Mg']",3
mp-866228,CaDyHg2,51.03,cubic,"['Ca', 'Dy', 'Hg']",3
mp-866186,Ti3Zn,110.213,cubic,"['Ti', 'Zn']",2
mp-866199,AcAg,43.963,cubic,"['Ac', 'Ag']",2
mp-866161,VRh3,251.039,hex_,"['Rh', 'V']",2
mp-866221,HfSnRh2,174.628,cubic,"['Hf', 'Rh', 'Sn']",3
mp-866227,CaNdRh2,82.434,cubic,"['Ca', 'Nd', 'Rh']",3
mp-866229,Ca2SnHg,36.778,cubic,"['Ca', 'Hg', 'Sn']",3
mp-866175,Yb2CdIn,34.611,cubic,"['Cd', 'In', 'Yb']",3
mp-866168,TiInPd2,125.716,cubic,"['In', 'Pd', 'Ti']",3
mp-866174,ThSnAu2,99.611,cubic,"['Au', 'Sn', 'Th']",3
mp-866158,YLuMg2,43.556,cubic,"['Lu', 'Mg', 'Y']",3
mp-866171,YMgAu2,83.086,cubic,"['Au', 'Mg', 'Y']",3
mp-866173,Y2RuRh,111.433,cubic,"['Rh', 'Ru', 'Y']",3
mp-866219,HfSnRu2,199.577,cubic,"['Hf', 'Ru', 'Sn']",3
mp-866224,Be2NiPt,197.731,cubic,"['Be', 'Ni', 'Pt']",3
mp-866187,Ti2ZnTc,158.023,cubic,"['Tc', 'Ti', 'Zn']",3
mp-866193,Li2LaIn,37.747,cubic,"['In', 'La', 'Li']",3
mp-866218,Ti2MnRh,191.897,cubic,"['Mn', 'Rh', 'Ti']",3
mp-866223,CaYHg2,52.306,cubic,"['Ca', 'Hg', 'Y']",3
mp-866164,YMgHg2,61.585,cubic,"['Hg', 'Mg', 'Y']",3
mp-866166,Y2PdRu,102.15,cubic,"['Pd', 'Ru', 'Y']",3
mp-866170,TiInRh2,174.523,cubic,"['In', 'Rh', 'Ti']",3
mp-866183,Ti2ZnRe,168.977,cubic,"['Re', 'Ti', 'Zn']",3
mp-866211,Lu2CdIn,59.863,cubic,"['Cd', 'In', 'Lu']",3
mp-866157,TiGaRh2,193.396,cubic,"['Ga', 'Rh', 'Ti']",3
mp-866165,YMgRh2,109.638,cubic,"['Mg', 'Rh', 'Y']",3
mp-866185,CeCdAu2,74.979,cubic,"['Au', 'Cd', 'Ce']",3
mp-866212,Yb2AgSn,42.185,cubic,"['Ag', 'Sn', 'Yb']",3
mp-866284,Al2IrOs,233.311,cubic,"['Al', 'Ir', 'Os']",3
mp-866296,AlCuPd2,161.409,cubic,"['Al', 'Cu', 'Pd']",3
mp-866289,Ac2ZnSi,48.815,cubic,"['Ac', 'Si', 'Zn']",3
mp-866376,TiMn2Ge,191.642,cubic,"['Ge', 'Mn', 'Ti']",3
mp-866279,CaCdPd2,75.884,cubic,"['Ca', 'Cd', 'Pd']",3
mp-866285,ErSnRu2,150.594,cubic,"['Er', 'Ru', 'Sn']",3
mp-866299,ErTaOs2,212.608,cubic,"['Er', 'Os', 'Ta']",3
mp-866375,TiFe2Ge,210.464,cubic,"['Fe', 'Ge', 'Ti']",3
mp-866287,DySnAu2,88.94,cubic,"['Au', 'Dy', 'Sn']",3
mp-866288,BeVCo2,44.835,cubic,"['Be', 'Co', 'V']",3
mp-867114,TaBeRu2,234.983,cubic,"['Be', 'Ru', 'Ta']",3
mp-867110,Sc2CoOs,137.844,cubic,"['Co', 'Os', 'Sc']",3
mp-867121,LiY2Pt,71.412,cubic,"['Li', 'Pt', 'Y']",3
mp-867116,BeGaIr2,238.142,cubic,"['Be', 'Ga', 'Ir']",3
mp-867146,ScNbRu2,196.752,cubic,"['Nb', 'Ru', 'Sc']",3
mp-867137,ScVRu2,194.203,cubic,"['Ru', 'Sc', 'V']",3
mp-867109,ScZn2Ag,84.013,cubic,"['Ag', 'Sc', 'Zn']",3
mp-867144,CaMgHg2,40.504,cubic,"['Ca', 'Hg', 'Mg']",3
mp-867117,Sc2CuPt,112.788,cubic,"['Cu', 'Pt', 'Sc']",3
mp-867127,ScCdAg2,80.644,cubic,"['Ag', 'Cd', 'Sc']",3
mp-867118,LaSnAu2,77.314,cubic,"['Au', 'La', 'Sn']",3
mp-867120,TaMn2Al,201.123,cubic,"['Al', 'Mn', 'Ta']",3
mp-867123,TaTiOs2,267.946,cubic,"['Os', 'Ta', 'Ti']",3
mp-867128,Sm2PdRu,94.638,cubic,"['Pd', 'Ru', 'Sm']",3
mp-867131,SmMgCd2,52.617,cubic,"['Cd', 'Mg', 'Sm']",3
mp-867147,BaNaHg2,20.768,cubic,"['Ba', 'Hg', 'Na']",3
mp-867119,LiHfPd2,117.376,cubic,"['Hf', 'Li', 'Pd']",3
mp-867107,BeSiOs2,286.259,cubic,"['Be', 'Os', 'Si']",3
mp-867125,Al2RuPt,201.068,cubic,"['Al', 'Pt', 'Ru']",3
mp-867135,ScZnPd2,117.696,cubic,"['Pd', 'Sc', 'Zn']",3
mp-867141,ReOs3,395.382,hex_,"['Os', 'Re']",2
mp-867148,LiHfRh2,145.866,cubic,"['Hf', 'Li', 'Rh']",3
mp-867197,LiGaNi2,117.728,cubic,"['Ga', 'Li', 'Ni']",3
mp-867198,LiGaPd2,117.477,cubic,"['Ga', 'Li', 'Pd']",3
mp-867158,SmCd3,56.236,cubic,"['Cd', 'Sm']",2
mp-867187,ScInIr2,175.784,cubic,"['In', 'Ir', 'Sc']",3
mp-867156,ScGaRu2,167.594,cubic,"['Ga', 'Ru', 'Sc']",3
mp-867191,Sm2TlCd,53.486,cubic,"['Cd', 'Sm', 'Tl']",3
mp-867160,LiCd2Au,64.741,cubic,"['Au', 'Cd', 'Li']",3
mp-867177,PrCdHg2,57.938,cubic,"['Cd', 'Hg', 'Pr']",3
mp-867193,Sr2BiAu,35.078,cubic,"['Au', 'Bi', 'Sr']",3
mp-867186,CeZn2Ag,58.884,cubic,"['Ag', 'Ce', 'Zn']",3
mp-867163,Sr2AgPt,39.938,cubic,"['Ag', 'Pt', 'Sr']",3
mp-867178,PrMgCd2,50.25,cubic,"['Cd', 'Mg', 'Pr']",3
mp-867182,Sm2ZnIr,86.846,cubic,"['Ir', 'Sm', 'Zn']",3
mp-867170,LiGaPt2,151.641,cubic,"['Ga', 'Li', 'Pt']",3
mp-867157,SmCdHg2,60.568,cubic,"['Cd', 'Hg', 'Sm']",3
mp-867149,Sr2CdSn,29.052,cubic,"['Cd', 'Sn', 'Sr']",3
mp-867169,Sr2SnHg,30.248,cubic,"['Hg', 'Sn', 'Sr']",3
mp-867196,LiCd2Pd,71.539,cubic,"['Cd', 'Li', 'Pd']",3
mp-867181,SmMgHg2,59.687,cubic,"['Hg', 'Mg', 'Sm']",3
mp-867235,LiY2Ir,80.823,cubic,"['Ir', 'Li', 'Y']",3
mp-867212,TcOs3,377.014,hex_,"['Os', 'Tc']",2
mp-867217,CaPrHg2,47.326,cubic,"['Ca', 'Hg', 'Pr']",3
mp-867222,LiCa2Ir,48.032,cubic,"['Ca', 'Ir', 'Li']",3
mp-867223,LiGa2Ni,90.52,cubic,"['Ga', 'Li', 'Ni']",3
mp-867210,LiCa2Hg,26.023,cubic,"['Ca', 'Hg', 'Li']",3
mp-867224,CaNdCd2,41.739,cubic,"['Ca', 'Cd', 'Nd']",3
